date,open,high,low,close,adj close,volume
"Jan 17, 2005",423.20,426.50,421.80,426.70,426.70,80
"Jan 10, 2005",419.10,424.70,419.10,422.70,422.70,24
"Jan 03, 2005",431.00,431.00,418.70,418.90,418.90,116
"Dec 27, 2004",444.00,445.90,438.90,437.50,437.50,356
"Dec 20, 2004",442.50,444.00,439.00,441.90,441.90,686
"Dec 13, 2004",437.00,442.60,435.40,441.60,441.60,"1,509"
"Dec 06, 2004",454.40,456.10,432.60,433.90,433.90,"4,845"
"Nov 29, 2004",450.80,456.50,447.00,456.00,456.00,"76,294"
"Nov 22, 2004",446.90,449.30,446.90,449.30,449.30,"1,10,725"
"Nov 15, 2004",437.00,446.80,437.00,446.80,446.80,1
"Nov 08, 2004",432.70,437.90,432.70,437.90,437.90,325
"Nov 01, 2004",427.30,433.60,424.60,433.60,433.60,"1,595"
"Oct 24, 2004",429.00,430.00,423.50,428.50,428.50,871
"Oct 17, 2004",419.00,425.10,417.10,424.60,424.60,218
"Oct 10, 2004",422.20,422.20,410.30,418.70,418.70,545
"Oct 03, 2004",419.00,425.00,411.50,423.10,423.10,845
"Sep 26, 2004",409.10,419.10,409.10,419.50,419.50,"15,568"
"Sep 19, 2004",403.60,410.90,403.60,408.10,408.10,220
"Sep 12, 2004",404.10,405.80,404.00,405.80,405.80,235
"Sep 05, 2004",398.00,402.00,396.80,401.90,401.90,220
"Aug 29, 2004",407.00,410.40,400.50,400.50,400.50,296
"Aug 22, 2004",411.30,411.80,403.00,403.30,403.30,262
"Aug 15, 2004",399.00,412.80,399.00,413.20,413.20,939
"Aug 08, 2004",399.10,401.30,393.30,398.90,398.90,728
"Aug 01, 2004",394.00,401.50,388.80,399.80,399.80,"4,183"
"Jul 25, 2004",389.90,392.00,385.00,391.00,391.00,"1,16,223"
"Jul 18, 2004",406.60,406.60,391.00,390.50,390.50,64
"Jul 11, 2004",407.50,408.10,402.00,406.60,406.60,75
"Jul 04, 2004",398.30,407.90,393.00,407.50,407.50,47
"Jun 27, 2004",403.00,405.00,394.30,398.30,398.30,319
"Jun 20, 2004",394.60,403.70,393.20,402.90,402.90,576
"Jun 13, 2004",383.60,396.40,383.00,395.10,395.10,487
"Jun 06, 2004",392.60,395.00,383.00,385.90,385.90,"1,355"
"May 30, 2004",393.90,399.00,385.50,390.90,390.90,"3,636"
"May 23, 2004",385.60,396.30,385.60,394.00,394.00,"1,44,800"
"May 16, 2004",379.50,384.80,375.80,384.80,384.80,0
"May 09, 2004",378.60,378.60,376.90,377.00,377.00,25
"May 02, 2004",387.00,392.00,377.00,378.70,378.70,10
"Apr 25, 2004",396.50,399.00,380.00,387.00,387.00,133
"Apr 18, 2004",404.60,404.60,390.00,395.10,395.10,279
"Apr 11, 2004",421.10,422.10,396.50,401.00,401.00,"1,206"
"Apr 04, 2004",421.60,423.60,414.00,419.90,419.90,"1,945"
"Mar 29, 2004",422.10,432.00,416.50,421.60,421.60,"1,08,471"
"Mar 22, 2004",417.40,422.00,416.00,422.10,422.10,22
"Mar 15, 2004",399.40,412.00,399.40,412.50,412.50,45
"Mar 08, 2004",399.50,402.40,395.30,395.30,395.30,27
"Mar 01, 2004",396.40,401.00,391.10,401.30,401.30,197
"Feb 23, 2004",399.00,404.80,395.00,396.40,396.40,312
"Feb 16, 2004",414.00,415.40,395.00,397.50,397.50,464
"Feb 09, 2004",403.80,416.00,403.80,410.30,410.30,598
"Feb 02, 2004",403.00,407.00,394.00,403.60,403.60,"4,557"
"Jan 26, 2004",406.60,414.50,396.50,402.20,402.20,"1,32,494"
"Jan 19, 2004",406.70,412.60,406.70,407.90,407.90,18
"Jan 12, 2004",425.80,428.20,408.30,406.70,406.70,51
"Jan 05, 2004",415.70,424.30,422.00,426.40,426.40,100
"Dec 29, 2003",414.10,417.20,413.00,415.70,415.70,3
"Dec 22, 2003",409.60,413.20,409.60,412.30,412.30,402
"Dec 15, 2003",401.60,413.20,401.60,409.20,409.20,489
"Dec 08, 2003",409.00,412.00,402.70,409.40,409.40,"2,559"
"Dec 01, 2003",397.20,406.80,397.00,406.40,406.40,"6,814"
"Nov 24, 2003",391.50,402.00,389.50,396.80,396.80,"1,64,373"
"Nov 17, 2003",397.60,398.00,393.70,396.00,396.00,406
"Nov 10, 2003",386.60,397.80,386.60,397.80,397.80,209
"Nov 03, 2003",382.80,383.30,377.00,383.30,383.30,15
"Oct 27, 2003",387.80,389.00,380.80,384.50,384.50,289
"Oct 19, 2003",373.50,394.00,373.00,388.90,388.90,375
"Oct 12, 2003",371.30,375.80,369.50,371.80,371.80,70
"Oct 05, 2003",371.50,377.80,369.00,373.60,373.60,"1,923"
"Sep 28, 2003",381.00,388.70,368.00,369.40,369.40,"9,755"
"Sep 21, 2003",387.20,387.50,380.80,380.80,380.80,"7,326"
"Sep 14, 2003",375.40,381.80,373.50,381.80,381.80,5
"Sep 07, 2003",375.10,381.70,375.10,375.80,375.80,26
"Aug 31, 2003",375.00,377.60,372.90,377.60,377.60,32
"Aug 24, 2003",364.00,375.00,361.00,375.70,375.70,232
"Aug 17, 2003",360.00,367.00,357.00,363.10,363.10,284
"Aug 10, 2003",359.60,366.00,357.20,363.20,363.20,125
"Aug 03, 2003",346.50,357.50,346.30,356.30,356.30,"2,827"
"Jul 27, 2003",362.70,364.80,346.00,346.10,346.10,"87,543"
"Jul 20, 2003",350.90,362.70,350.60,362.70,362.70,500
"Jul 13, 2003",344.50,347.70,342.10,347.20,347.20,540
"Jul 06, 2003",351.00,351.00,343.60,344.80,344.80,13
"Jun 29, 2003",345.30,351.40,345.30,351.00,351.00,12
"Jun 22, 2003",355.90,357.30,343.40,345.20,345.20,779
"Jun 15, 2003",359.10,365.00,356.00,356.30,356.30,895
"Jun 08, 2003",362.80,366.10,351.00,356.60,356.60,"2,578"
"Jun 01, 2003",360.00,370.00,360.00,363.70,363.70,"6,167"
"May 25, 2003",367.80,370.00,358.60,364.50,364.50,"1,63,995"
"May 18, 2003",364.20,368.80,364.20,368.80,368.80,5
"May 11, 2003",351.60,352.70,350.00,354.70,354.70,5
"May 04, 2003",342.30,348.20,342.10,348.60,348.60,18
"Apr 27, 2003",335.00,342.20,333.00,341.00,341.00,10
"Apr 20, 2003",329.70,336.50,329.50,333.40,333.40,120
"Apr 13, 2003",325.60,328.30,322.50,327.20,327.20,190
"Apr 06, 2003",321.00,327.90,319.30,327.90,327.90,"1,262"
"Mar 31, 2003",331.60,338.40,323.00,325.30,325.30,"3,543"
"Mar 24, 2003",329.50,331.50,328.40,328.70,328.70,"4,039"
"Mar 17, 2003",343.00,343.00,326.00,326.00,326.00,29
"Mar 10, 2003",354.70,354.70,335.90,336.50,336.50,6
"Mar 03, 2003",349.20,356.80,349.20,350.80,350.80,0
"Feb 24, 2003",353.90,359.00,346.10,350.20,350.20,134
"Feb 17, 2003",347.80,355.00,342.00,351.80,351.80,764
"Feb 10, 2003",370.40,372.00,349.00,351.90,351.90,"2,358"
"Feb 03, 2003",368.00,388.90,367.50,369.90,369.90,"3,672"
"Jan 27, 2003",371.00,372.00,362.60,368.30,368.30,"8,220"
"Jan 20, 2003",357.30,368.20,356.20,368.20,368.20,65
"Jan 13, 2003",352.00,357.70,350.00,356.60,356.60,1
"Jan 06, 2003",351.70,354.50,346.30,354.50,354.50,9
"Dec 30, 2002",350.40,351.20,341.00,351.20,351.20,14
"Dec 23, 2002",344.50,350.50,342.00,349.20,349.20,365
"Dec 16, 2002",334.00,349.20,332.50,340.50,340.50,391
"Dec 09, 2002",325.70,336.00,323.00,333.20,333.20,920
"Dec 02, 2002",318.10,328.00,315.50,326.30,326.30,"2,766"
"Nov 25, 2002",316.50,318.90,316.50,316.80,316.80,"54,539"
"Nov 18, 2002",319.20,320.70,317.20,320.70,320.70,6
"Nov 11, 2002",321.20,324.50,317.50,320.70,320.70,4
"Nov 04, 2002",318.30,321.50,317.50,321.30,321.30,2
"Oct 28, 2002",314.00,318.80,314.00,318.80,318.80,15
"Oct 20, 2002",310.90,314.00,309.80,313.40,313.40,140
"Oct 13, 2002",318.00,318.00,311.50,312.70,312.70,610
"Oct 06, 2002",322.00,322.20,316.30,316.30,316.30,80
"Sep 29, 2002",320.70,324.20,319.60,322.10,322.10,"3,047"
"Sep 22, 2002",323.00,325.90,319.00,319.70,319.70,"4,343"
"Sep 15, 2002",317.10,322.60,317.00,321.90,321.90,7
"Sep 08, 2002",321.30,321.30,316.60,316.60,316.60,0
"Sep 01, 2002",312.50,320.00,312.50,319.90,319.90,7
"Aug 25, 2002",310.50,312.90,308.50,312.40,312.40,206
"Aug 18, 2002",313.10,313.10,304.90,306.70,306.70,873
"Aug 11, 2002",313.80,318.00,311.00,313.70,313.70,"1,085"
"Aug 04, 2002",307.50,315.50,304.80,314.20,314.20,483
"Jul 28, 2002",302.50,307.90,298.00,307.00,307.00,"28,628"
"Jul 21, 2002",323.60,323.60,303.40,303.40,303.40,3
"Jul 14, 2002",320.50,323.90,317.00,323.90,323.90,474
"Jul 07, 2002",313.30,317.20,312.10,315.60,315.60,12
"Jun 30, 2002",314.00,315.30,310.90,310.90,310.90,22
"Jun 23, 2002",326.50,327.30,313.50,313.50,313.50,307
"Jun 16, 2002",318.00,325.20,317.00,324.60,324.60,845
"Jun 09, 2002",323.00,323.90,316.00,319.10,319.10,954
"Jun 02, 2002",326.60,330.30,320.10,324.60,324.60,"3,711"
"May 26, 2002",323.90,329.00,323.50,326.50,326.50,"29,734"
"May 19, 2002",315.70,322.50,315.70,320.40,320.40,0
"May 12, 2002",311.00,311.00,306.80,310.60,310.60,7
"May 05, 2002",311.20,311.60,307.50,311.00,311.00,2
"Apr 28, 2002",311.20,312.20,308.30,312.20,312.20,0
"Apr 21, 2002",304.10,312.50,302.80,311.60,311.60,333
"Apr 14, 2002",303.30,306.00,297.50,302.30,302.30,280
"Apr 07, 2002",299.00,303.20,297.70,302.10,302.10,467
"Apr 01, 2002",302.60,306.80,298.70,300.10,300.10,"1,146"
"Mar 25, 2002",297.40,304.50,296.30,302.60,302.60,"29,334"
"Mar 18, 2002",292.10,297.30,292.10,297.30,297.30,6
"Mar 11, 2002",291.10,293.60,289.90,289.90,289.90,44
"Mar 04, 2002",296.70,298.00,290.10,290.10,290.10,81
"Feb 25, 2002",292.70,298.00,291.50,298.00,298.00,9
"Feb 18, 2002",297.00,297.30,290.80,293.20,293.20,223
"Feb 11, 2002",303.50,303.50,296.70,298.40,298.40,"1,127"
"Feb 04, 2002",286.00,308.00,285.40,303.50,303.50,"2,069"
"Jan 28, 2002",278.30,287.50,278.30,286.00,286.00,"29,118"
"Jan 21, 2002",281.50,281.50,278.10,278.80,278.80,8
"Jan 14, 2002",285.40,287.30,283.10,283.10,283.10,10
"Jan 07, 2002",278.60,287.40,278.60,287.40,287.40,7
"Dec 31, 2001",276.80,278.90,276.80,278.90,278.90,8
"Dec 24, 2001",278.30,280.90,276.50,276.50,276.50,4
"Dec 17, 2001",278.20,281.30,275.50,278.00,278.00,211
"Dec 10, 2001",272.50,278.50,271.20,278.00,278.00,588
"Dec 03, 2001",273.50,277.50,273.00,273.90,273.90,"1,352"
"Nov 26, 2001",272.30,275.50,272.30,273.90,273.90,"27,849"
"Nov 19, 2001",272.70,273.00,272.70,272.90,272.90,0
"Nov 12, 2001",278.30,278.30,274.70,274.70,274.70,4
"Nov 05, 2001",278.50,281.00,276.80,277.40,277.40,96
"Oct 29, 2001",278.50,281.20,278.50,279.80,279.80,8
"Oct 21, 2001",275.50,277.90,275.50,277.90,277.90,49
"Oct 14, 2001",282.70,283.40,279.00,280.10,280.10,209
"Oct 07, 2001",292.00,292.70,280.50,284.90,284.90,265
"Sep 30, 2001",291.80,292.90,289.90,291.40,291.40,362
"Sep 23, 2001",289.80,294.00,289.00,292.40,292.40,"3,135"
"Sep 16, 2001",289.80,291.90,288.10,291.90,291.90,2
"Sep 09, 2001",271.60,290.20,271.60,290.20,290.20,0
"Sep 02, 2001",271.60,273.10,271.60,273.10,273.10,0
"Aug 26, 2001",272.50,275.40,272.30,274.40,274.40,56
"Aug 19, 2001",277.20,277.20,272.50,272.50,272.50,62
"Aug 12, 2001",275.20,279.30,273.20,279.30,279.30,52
"Aug 05, 2001",267.80,275.80,265.90,273.90,273.90,993
"Jul 29, 2001",267.30,268.50,264.10,267.90,267.90,"2,914"
"Jul 22, 2001",268.80,269.70,266.20,267.40,267.40,"17,975"
"Jul 15, 2001",266.90,270.40,266.90,269.90,269.90,10
"Jul 08, 2001",266.50,268.30,266.20,267.10,267.10,5
"Jul 01, 2001",269.40,269.40,263.70,265.90,265.90,72
"Jun 24, 2001",275.00,277.00,269.30,270.60,270.60,8
"Jun 17, 2001",272.00,273.60,271.00,272.30,272.30,90
"Jun 10, 2001",271.10,276.00,266.50,271.20,271.20,356
"Jun 03, 2001",266.90,274.20,264.50,273.40,273.40,645
"May 27, 2001",273.80,275.00,264.20,266.40,266.40,"33,089"
"May 20, 2001",285.40,285.40,277.90,277.90,277.90,12
"May 13, 2001",268.30,287.40,268.10,287.40,287.40,0
"May 06, 2001",266.10,270.00,265.10,267.90,267.90,0
"Apr 29, 2001",264.00,266.30,264.00,266.10,266.10,0
"Apr 22, 2001",263.60,265.00,262.00,263.90,263.90,140
"Apr 15, 2001",260.50,265.30,259.50,264.80,264.80,226
"Apr 08, 2001",260.50,261.00,256.50,260.10,260.10,174
"Apr 01, 2001",257.20,260.50,255.00,260.00,260.00,"1,193"
"Mar 26, 2001",261.90,261.90,256.60,257.90,257.90,"31,119"
"Mar 19, 2001",259.80,261.90,259.80,261.50,261.50,1
"Mar 12, 2001",271.60,271.60,257.00,258.10,258.10,10
"Mar 05, 2001",262.50,270.80,259.00,270.80,270.80,31
"Feb 26, 2001",262.00,267.40,261.50,262.10,262.10,1
"Feb 19, 2001",256.10,260.90,255.00,260.90,260.90,80
"Feb 12, 2001",262.50,262.50,255.00,258.20,258.20,72
"Feb 05, 2001",265.10,265.80,259.00,259.90,259.90,396
"Jan 29, 2001",262.80,268.90,262.80,267.10,267.10,"18,326"
"Jan 22, 2001",266.40,266.40,262.80,262.80,262.80,0
"Jan 15, 2001",263.30,264.30,263.20,264.30,264.30,0
"Jan 08, 2001",268.00,268.00,263.90,263.90,263.90,0
"Jan 01, 2001",268.40,268.40,267.30,268.00,268.00,2
"Dec 25, 2000",273.20,275.20,271.70,272.00,272.00,2
"Dec 18, 2000",270.00,274.00,269.00,273.70,273.70,348
"Dec 11, 2000",270.70,270.70,268.00,270.40,270.40,201
"Dec 04, 2000",271.00,276.00,269.90,272.20,272.20,781
"Nov 27, 2000",270.10,272.00,265.80,268.70,268.70,"32,687"
"Nov 20, 2000",266.30,266.30,265.70,266.30,266.30,0
"Nov 13, 2000",264.30,265.80,264.30,265.70,265.70,110
"Nov 06, 2000",264.50,265.80,264.30,264.50,264.50,0
"Oct 30, 2000",264.30,265.00,263.90,264.60,264.60,2
"Oct 22, 2000",271.70,271.70,264.40,264.40,264.40,38
"Oct 15, 2000",271.50,271.50,270.10,271.20,271.20,38
"Oct 08, 2000",269.10,276.40,269.10,272.40,272.40,38
"Oct 01, 2000",272.80,273.50,269.30,269.30,269.30,205
"Sep 24, 2000",274.10,278.40,272.00,273.60,273.60,"4,164"
"Sep 17, 2000",271.40,271.90,269.00,271.80,271.80,0
"Sep 10, 2000",273.10,273.10,272.30,272.30,272.30,0
"Sep 03, 2000",275.80,275.80,273.30,273.30,273.30,127
